dataset,category,n_digit,codebook_size,sid_quantizer,sent_emb_model,sent_emb_pca,target_item,collision_size,sid,others
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0048ZAVN4,1,"(44, 70, 204, 240)",B004YY5NS2
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0049AYJP4,13,"(24, 223, 225, 5)",B004GVT2Z8;B004AWOLV8;B003YD1M5M;B002ECY7XI;B004VS2LUO;B003YD5HUI;B004U6HYSQ;B004TXMFQQ;B0051HLOV6;B0048FU4F4;B004SUIUS2;B004JAPWGY;B002FSGYNM
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0049DW4X0,2,"(68, 255, 128, 160)",B00A8E2ZZQ;B004M2DXY2
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0049IPYXW,2,"(188, 133, 84, 230)",B0049IUS38;B0049IWVN8
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0049IUS38,2,"(188, 133, 84, 230)",B0049IPYXW;B0049IWVN8
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0049IWVN8,2,"(188, 133, 84, 230)",B0049IPYXW;B0049IUS38
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B0049IZMUW,2,"(27, 213, 101, 45)",B000FN8ZR2;B000RMEVNS
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004AJI8MO,1,"(227, 156, 208, 109)",B004AJI97I
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004AJI97I,1,"(227, 156, 208, 109)",B004AJI8MO
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004AJK48K,1,"(98, 23, 208, 171)",B0018S4XIS
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004AMY6GS,7,"(224, 84, 138, 182)",B000UGYWTO;B0035HCLPC;B000UGYWVC;B00CA7UZY2;B000UH0RVU;B000UH2MFO;B000ODJD4W
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004AOLA1A,17,"(48, 160, 223, 120)",B00186YU38;B000GB1RB4;B004C284M8;B0013MAVRQ;B0013M6BRA;B000GB0FYO;B004D35W4Y;B00006I551;B003URNNHC;B000GAYQMC;B004AOHQX6;B001B03MXU;B000AR7S08;B003URWN5U;B005JVP0FU;B001QFYDKG;B000AR96P8
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004ASI9II,1,"(231, 202, 248, 112)",B001GSOHMC
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004AW30Q0,3,"(30, 95, 29, 119)",B003NFI092;B004DDJNOY;B0085OQKC0
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004AWM4TY,2,"(72, 246, 152, 183)",B003CI81NA;B003NAOERO
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004AWOLV8,13,"(24, 223, 225, 5)",B004GVT2Z8;B0049AYJP4;B003YD1M5M;B002ECY7XI;B004VS2LUO;B003YD5HUI;B004U6HYSQ;B004TXMFQQ;B0051HLOV6;B0048FU4F4;B004SUIUS2;B004JAPWGY;B002FSGYNM
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004B2V8YA,1,"(233, 182, 132, 113)",B004P8ADH8
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004B924OG,1,"(116, 23, 197, 171)",B00A3OC00G
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004BHYTNC,1,"(180, 125, 211, 159)",B007HANR38
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004BKP2PS,2,"(184, 155, 153, 11)",B004F9CAGO;B004GGLJ8G
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004BUDOLW,1,"(94, 221, 75, 146)",B000E96RQI
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004C3QXKC,1,"(52, 214, 173, 159)",B004CSZ650
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004C46PC2,1,"(179, 178, 88, 164)",B000IXEZZU
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004C94X12,11,"(125, 35, 250, 114)",B000ELQNYM;B00C45HSGI;B00C45HMBY;B00ASSR020;B003R8K6EM;B00005AM87;B000BT6Q3K;B004C966JE;B00ASSQYK4;B003R8K6SS;B00ASSQZKI
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004C966JE,11,"(125, 35, 250, 114)",B004C94X12;B000ELQNYM;B00C45HSGI;B00C45HMBY;B00ASSR020;B003R8K6EM;B00005AM87;B000BT6Q3K;B00ASSQYK4;B003R8K6SS;B00ASSQZKI
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004CCPMMI,5,"(206, 114, 233, 43)",B005P1944W;B002D47IR4;B002Q1F1AA;B005P1AU7W;B0085XZQQM
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004CG4EE6,1,"(184, 86, 11, 236)",B001CPITS2
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004CIQY6K,1,"(212, 61, 13, 236)",B00BBJIAZQ
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004CSZ650,1,"(52, 214, 173, 159)",B004C3QXKC
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004CV2YXE,9,"(167, 49, 170, 181)",B0034C6GDG;B0007ZF4Q8;B00ABA08F6;B000SORRSQ;B00BFWKGI8;B001MTI2E4;B001F1ZFPS;B00A45MZN6;B000C9DCG8
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004CVER4I,1,"(241, 95, 189, 244)",B005NHA122
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004CX8JPY,1,"(106, 117, 207, 97)",B000BS0DFI
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004CX8LG6,1,"(110, 118, 207, 97)",B000BS0DCQ
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004CY3HHI,1,"(197, 57, 172, 78)",B001XRPBOY
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004CY9Y84,1,"(245, 27, 220, 14)",B00076ZDP4
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004D0TMV6,14,"(85, 173, 148, 116)",B005P4NV3E;B0017LAORK;B000VSKAME;B000VSKAI8;B000DN7IY0;B001IBIQ5Q;B000CSBLYY;B001O2SRGM;B0006U67G0;B000VSJH8C;B003X5HEJY;B004H4VSI8;B007ZURALK;B0084FD94C
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004D33WKK,19,"(68, 21, 73, 160)",B00363V43K;B00363X1IG;B00363WZY2;B001TR7QZA;B00363PTGI;B0079QHQ2S;B00363V3OK;B002EIU14Q;B00363X1M2;B008G3Z8U0;B00363X1DQ;B000ZH6RQ4;B003FKJX5A;B002H10PW8;B004J2GUTK;B00363PRK6;B001M0O4O0;B00AGJ4ZJW;B00363PSKK
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004D34EQ6,1,"(12, 148, 239, 249)",B000FE7J5A
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004D35W4Y,17,"(48, 160, 223, 120)",B00186YU38;B000GB1RB4;B004C284M8;B0013MAVRQ;B0013M6BRA;B000GB0FYO;B00006I551;B003URNNHC;B000GAYQMC;B004AOHQX6;B004AOLA1A;B001B03MXU;B000AR7S08;B003URWN5U;B005JVP0FU;B001QFYDKG;B000AR96P8
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004D6H1WC,8,"(170, 103, 138, 174)",B004ZAIXSC;B003Z5CTV0;B00449YYM8;B00B90H1T8;B009NZVZ3E;B00653996C;B003FYJU9A;B00E6OOK0C
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004DAYS42,3,"(36, 25, 90, 221)",B006P3DGIE;B003YMOLAQ;B00158S3Z0
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004DDJNOY,3,"(30, 95, 29, 119)",B003NFI092;B004AW30Q0;B0085OQKC0
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004DH0YEI,2,"(121, 76, 228, 220)",B009T9QXXQ;B009T9QY3A
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004DI5H26,4,"(245, 41, 222, 253)",B00386VMWI;B00A750QIE;B007M6W3A0;B00CF7KVGE
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004DJ2318,2,"(36, 84, 176, 85)",B003W9FSEO;B004SEZ5KY
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004DM6MPS,2,"(144, 107, 10, 255)",B004DME8UE;B005KAKA2S
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004DMAI6M,6,"(60, 107, 10, 255)",B004DME8WC;B004DMCFTA;B005LPMDWC;B004DMCFT0;B0046IMWF8;B0046IFI68
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004DMCFT0,6,"(60, 107, 10, 255)",B004DME8WC;B004DMCFTA;B005LPMDWC;B004DMAI6M;B0046IMWF8;B0046IFI68
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004DMCFTA,6,"(60, 107, 10, 255)",B004DME8WC;B005LPMDWC;B004DMCFT0;B004DMAI6M;B0046IMWF8;B0046IFI68
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004DME8WC,6,"(60, 107, 10, 255)",B004DMCFTA;B005LPMDWC;B004DMCFT0;B004DMAI6M;B0046IMWF8;B0046IFI68
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004DOYU1Y,1,"(30, 15, 21, 183)",B006GHE1XS
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004DSX3M2,1,"(200, 210, 164, 65)",B004HYHKH6
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004DSXBAQ,2,"(232, 85, 216, 161)",B000WYZHDO;B001S0KH40
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004DSYR04,4,"(180, 126, 232, 190)",B004DSSTVC;B004DSR7EW;B004DT6GX4;B004DT2FKM
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004DT09WI,1,"(200, 222, 164, 65)",B008FM04TW
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004DT24ZI,2,"(232, 85, 204, 161)",B000K6HCKK;B0002ILNHY
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004DT6GX4,4,"(180, 126, 232, 190)",B004DSSTVC;B004DSR7EW;B004DSYR04;B004DT2FKM
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004DT6TEK,1,"(200, 80, 46, 65)",B006VEEM9O
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004E3RE5I,2,"(92, 35, 250, 114)",B000QJ8BV0;B000QJ8BW4
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004E4AVY8,4,"(82, 124, 230, 182)",B003QUT9OE;B004E4ERHA;B005DS5XIS;B004E4IAPU
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004E4AW1K,11,"(82, 124, 230, 224)",B004J2KDHK;B003R7PU6W;B002PHW6I0;B004GD7686;B001TS6WWC;B004J2GUP4;B004J2GUOU;B001RPIOMI;B001TSCF96;B006FMAO08;B001TS6RKE
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004E4CZE2,1,"(124, 250, 241, 31)",B00162QGLS
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004E4ERHA,4,"(82, 124, 230, 182)",B003QUT9OE;B005DS5XIS;B004E4AVY8;B004E4IAPU
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004E4GBFG,2,"(181, 66, 56, 237)",B0009PUQEG;B00005JD3Z
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004E4IAEQ,1,"(178, 144, 186, 170)",B004E4AVPW
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004EAXJ1Y,2,"(118, 99, 168, 100)",B001PR12ZO;B000ELWG84
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004EBLBA4,2,"(124, 117, 207, 97)",B000ORNDUS;B004EBLC76
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004EMOW86,5,"(139, 154, 203, 103)",B003VUZ5RY;B0040V2MF6;B002IWY91O;B008MBUBQW;B008MBUCDY
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004EPX7ZW,4,"(64, 181, 214, 192)",B002KT3XSU;B0091IVECU;B0091ITAL2;B002KT3XD0
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004EPX9FA,1,"(1, 86, 194, 192)",B002KT41WW
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004ERKCIA,6,"(224, 132, 170, 109)",B001O2L80E;B001O2PKGM;B00A470FKE;B00A470DQA;B00A470FMM;B00A470DQK
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004EXC96M,6,"(65, 228, 197, 229)",B003ITF3IE;B0031ESIVK;B005791JS6;B0030WV9AA;B004ASNM9O;B00194D6ZW
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004EXTJXI,6,"(115, 6, 216, 16)",B00162OLTW;B000PD5VM4;B004EXTHP8;B000PD1XAI;B000PD6S9Y;B000PD9YTU
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004EYG3MW,2,"(255, 246, 41, 172)",B007SYNAIK;B0085E8OP6
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004F9CAGO,2,"(184, 155, 153, 11)",B004BKP2PS;B004GGLJ8G
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004F9PZT8,2,"(64, 251, 192, 188)",B000KK0OLA;B003AU5VZ6
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004FOV89E,6,"(145, 132, 238, 189)",B0053TTUHW;B003ZW0LXQ;B0053TX1GS;B00579HNK4;B008K9GDWW;B00DB6ZD84
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004FS64JE,3,"(119, 2, 127, 92)",B004C11XA4;B0062FSCDE;B003FOPP0I
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004G16C74,6,"(54, 155, 154, 194)",B001BS3XOA;B004GXH4SS;B0095I6RMI;B001BS3X6I;B0018LH97W;B0095I6QQK
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004G4K1QO,1,"(25, 89, 24, 172)",B004XUQ1UQ
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004G6241C,2,"(52, 13, 102, 164)",B0032T8JUO;B0032TG29O
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004G7D5GO,4,"(62, 34, 94, 116)",B000VOEIQM;B000EWKAKO;B00IZMS5OI;B0016BNDUQ
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004G9VRGM,1,"(192, 30, 116, 181)",B001CW9HUO
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004GF3X5Y,6,"(249, 184, 247, 183)",B003X082A4;B00192M1TQ;B0014SI62Q;B006U0Z1JY;B007VGDUBM;B001SO3D06
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004GFDTNA,1,"(162, 232, 249, 99)",B009TBESRW
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004GHHQ8W,1,"(93, 177, 214, 113)",B002VCNP48
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004GVT2Z8,13,"(24, 223, 225, 5)",B004AWOLV8;B0049AYJP4;B003YD1M5M;B002ECY7XI;B004VS2LUO;B003YD5HUI;B004U6HYSQ;B004TXMFQQ;B0051HLOV6;B0048FU4F4;B004SUIUS2;B004JAPWGY;B002FSGYNM
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004GYUH7M,4,"(236, 192, 182, 146)",B000S5ODOG;B0039LRLD6;B000UGYYO2;B0015DZD2Q
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004GZ6POU,1,"(112, 244, 168, 80)",B004GZ96VO
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004GZ6Z5E,1,"(66, 228, 85, 244)",B002HOOC56
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004GZ96VO,1,"(112, 244, 168, 80)",B004GZ6POU
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004H4VSI8,14,"(85, 173, 148, 116)",B005P4NV3E;B0017LAORK;B000VSKAME;B000VSKAI8;B000DN7IY0;B001IBIQ5Q;B000CSBLYY;B001O2SRGM;B0006U67G0;B000VSJH8C;B003X5HEJY;B004D0TMV6;B007ZURALK;B0084FD94C
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004H6MKI8,1,"(118, 244, 202, 250)",B0075QMCNK
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004H9J6YQ,1,"(61, 99, 232, 228)",B004USS8Y8
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004HC9X96,3,"(38, 107, 10, 245)",B00266AHQ8;B0020HJVHE;B0026634BI
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004HE439Y,2,"(115, 88, 235, 233)",B00173F8OC;B004RDTJSA
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004HH4NMI,1,"(58, 198, 92, 144)",B001NGF5XM
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004HICPB8,2,"(148, 246, 198, 162)",B004RN6B6S;B004RN6BD6
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004HICPHW,1,"(16, 86, 61, 119)",B004HIJCZK
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004HIEJOE,7,"(188, 246, 198, 162)",B004HIJCWS;B004RN6BPE;B004HIFS26;B004HIEJPI;B004HIHQLM;B004HIJCU0;B004HIFRYU
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004HIFRYU,7,"(188, 246, 198, 162)",B004HIJCWS;B004RN6BPE;B004HIFS26;B004HIEJPI;B004HIHQLM;B004HIEJOE;B004HIJCU0
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004HIFS26,7,"(188, 246, 198, 162)",B004HIJCWS;B004RN6BPE;B004HIEJPI;B004HIHQLM;B004HIEJOE;B004HIJCU0;B004HIFRYU
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004HIHQLM,7,"(188, 246, 198, 162)",B004HIJCWS;B004RN6BPE;B004HIFS26;B004HIEJPI;B004HIEJOE;B004HIJCU0;B004HIFRYU
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004HIJCU0,7,"(188, 246, 198, 162)",B004HIJCWS;B004RN6BPE;B004HIFS26;B004HIEJPI;B004HIHQLM;B004HIEJOE;B004HIFRYU
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004HIJCWS,7,"(188, 246, 198, 162)",B004RN6BPE;B004HIFS26;B004HIEJPI;B004HIHQLM;B004HIEJOE;B004HIJCU0;B004HIFRYU
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004HIJCZK,1,"(16, 86, 61, 119)",B004HICPHW
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004HRP1CY,1,"(96, 56, 110, 224)",B004ILKEUI
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004HW5NLI,1,"(14, 93, 40, 215)",B00CLRWHCE
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004HYHKH6,1,"(200, 210, 164, 65)",B004DSX3M2
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004I01F3Y,1,"(54, 159, 220, 48)",B002M0EDG8
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004I5O1IK,1,"(105, 182, 172, 177)",B0012M7KJO
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004I8Q8T2,1,"(249, 9, 247, 164)",B004I8Z3I4
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004I8U2IU,1,"(249, 184, 247, 180)",B005V9DGJM
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004I9XACY,3,"(8, 92, 20, 234)",B0041EKQSC;B0041EO62Y;B0038A71VU
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004II61JO,5,"(204, 3, 217, 126)",B002SCAKHQ;B006VK6Y5I;B0012SXXK8;B002MY7RAI;B006VK5WFQ
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004IIKA2I,1,"(14, 93, 200, 215)",B004IIKA1O
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004IIZVQ8,3,"(14, 93, 77, 215)",B004M7CCHG;B000GUW4YY;B004IJ1Q0C
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004IJ1Q0C,3,"(14, 93, 77, 215)",B004M7CCHG;B000GUW4YY;B004IIZVQ8
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004IJN2E0,2,"(72, 150, 81, 240)",B000BO6PMW;B005MG7PD2
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004ILKEUI,1,"(96, 56, 110, 224)",B004HRP1CY
AmazonReviews2014,Sports_and_Outdoors,4,256,opq_pq,Alibaba-NLP/gte-large-en-v1.5,512,B004INXUOS,2,"(170, 84, 148, 57)",B0061G5BRY;B000NPUK84
